Original Label,Perturbation Category,Count
4,0,8
4,1,5
4,2,3
4,3,3
4,5,8
5,0,565
5,1,598
5,2,594
5,3,567
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,1
0,4,3
0,5,1
1,4,3
1,5,1
2,1,3
2,5,1
3,0,1
3,1,2
3,2,2
3,4,1
3,5,1
4,0,4
4,1,2
4,2,2
4,3,2
4,5,4
5,0,471
5,1,459
5,2,474
5,3,463
Original Label,Perturbation Category,Count
0,2,2
0,3,3
0,4,3
0,5,4
1,0,2
1,2,1
1,3,2
1,4,1
1,5,1
2,0,4
2,3,1
2,4,2
2,5,1
3,0,1
3,1,3
3,2,1
3,4,2
4,0,1
4,2,2
4,3,3
4,5,1
5,0,586
5,1,537
5,2,501
5,3,551
Original Label,Perturbation Category,Count
0,1,2
0,2,4
0,3,5
0,4,3
0,5,4
1,0,1
1,2,2
1,5,2
2,0,2
2,1,1
2,3,2
2,4,1
2,5,6
3,0,3
3,1,1
3,2,3
3,5,4
4,0,7
4,1,8
4,2,11
4,3,7
4,5,12
5,0,491
5,1,510
5,2,437
5,3,490
