Original Label,Perturbation Category,Count
5,2,543
5,3,545
Original Label,Perturbation Category,Count
0,1,5
0,2,4
0,3,2
0,4,2
0,5,5
1,2,3
1,3,1
1,4,1
2,0,3
2,1,1
2,3,2
2,4,4
2,5,2
3,0,2
3,1,2
3,2,4
3,4,1
3,5,2
4,0,12
4,1,12
4,2,9
4,3,6
4,5,6
5,0,507
5,1,447
5,2,474
5,3,500
Original Label,Perturbation Category,Count
0,1,9
0,2,5
0,3,5
0,4,6
0,5,10
1,0,2
1,2,6
1,3,5
1,4,6
1,5,2
2,0,3
2,1,1
2,4,3
2,5,2
3,0,7
3,1,2
3,2,4
3,4,2
3,5,1
4,0,11
4,1,3
4,2,3
4,3,5
4,5,5
5,0,574
5,1,598
5,2,586
5,3,566
Original Label,Perturbation Category,Count
0,2,1
0,3,2
0,4,3
0,5,5
1,2,2
1,4,1
1,5,1
2,3,2
2,4,1
2,5,1
3,2,4
3,4,3
4,0,4
4,1,2
4,2,4
4,3,3
4,5,1
5,0,473
5,1,493
5,2,460
5,3,441
Original Label,Perturbation Category,Count
0,1,1
0,2,3
0,3,2
0,4,5
0,5,1
1,0,2
1,2,1
1,3,1
1,4,3
2,0,2
2,1,2
2,3,2
2,4,1
2,5,1
3,0,1
3,1,2
3,2,2
3,5,2
4,0,2
4,1,2
4,2,1
4,3,1
4,5,1
5,0,552
5,1,547
5,2,543
5,3,533
Original Label,Perturbation Category,Count
0,1,3
0,2,4
0,3,4
0,4,3
0,5,4
1,2,2
1,3,2
1,4,1
2,0,4
2,1,2
2,3,5
2,5,1
3,0,3
3,1,4
3,2,3
3,5,1
4,0,9
4,1,10
4,2,4
4,3,14
4,5,8
5,0,477
5,1,477
5,2,521
5,3,453
Original Label,Perturbation Category,Count
0,1,11
0,2,7
0,3,6
0,4,3
0,5,8
1,0,4
1,2,3
1,3,4
1,4,5
1,5,5
2,1,1
2,3,1
2,4,3
2,5,4
3,0,4
3,1,2
3,2,2
3,4,4
3,5,4
4,0,4
4,1,5
4,2,6
4,3,6
4,5,6
5,0,597
5,1,611
5,2,556
5,3,560
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,2
0,5,3
1,2,3
1,5,1
2,1,1
2,3,1
2,4,1
2,5,1
3,0,2
3,1,2
3,2,1
3,4,2
4,0,3
4,1,5
4,2,5
4,5,1
5,0,479
5,1,461
5,2,450
5,3,477
Original Label,Perturbation Category,Count
0,2,4
0,3,2
0,4,3
0,5,3
1,0,2
1,2,2
1,3,3
2,0,1
2,3,4
2,4,1
2,5,2
3,0,2
3,1,1
3,2,1
3,4,2
3,5,1
4,0,1
4,2,2
4,3,3
4,5,1
5,0,553
5,1,549
5,2,562
5,3,511
Original Label,Perturbation Category,Count
0,1,5
0,2,3
0,3,3
0,4,2
0,5,5
1,2,2
1,3,1
1,4,2
2,0,3
2,1,2
2,3,1
2,4,3
2,5,3
3,1,5
3,2,1
3,4,1
3,5,4
4,0,10
4,1,8
4,2,10
4,3,13
4,5,4
5,0,468
5,1,482
5,2,480
5,3,498
