Project_Group,Test_case,Tokens(Sorted by Importance),Attribution_Scores(Sorted),Predicted_Class,True_Class,Test_Pred_Logit,Test_Confidence_Score
3,"['  @Test\n  public void testInvokeProcessElementVoluntaryReturnStop() throws Exception {\n    SplittableProcessElementInvoker<Void, String, OffsetRange, OffsetRangeTracker>.Result res =\n        runTest(5, Duration.ZERO, Integer.MAX_VALUE, Duration.millis(100));\n    assertFalse(res.getContinuation().shouldResume());\n    assertNull(res.getResidualRestriction());\n  }\n']",Voluntary;Process;Splittable;VALUE;run;Tracker;Range;Invoke;Exception;Element,3.259629011154175e-09;1.6298145055770874e-09;1.076841726899147e-09;1.0477378964424133e-09;8.149072527885437e-10;8.149072527885437e-10;7.566995918750763e-10;6.984919309616089e-10;6.984919309616089e-10;5.820766091346741e-10,5,5,"[-5.87262487411499, -5.7624053955078125, -6.353709697723389, -5.457388401031494, -5.478113174438477, -0.016272934153676033]",0.9838588833808899
3,"['  @Test\n  public void testInvokeProcessElementVoluntaryReturnResume() throws Exception {\n    SplittableProcessElementInvoker<Void, String, OffsetRange, OffsetRangeTracker>.Result res =\n        runTest(10, Duration.ZERO, 5, Duration.millis(100));\n    assertTrue(res.getContinuation().shouldResume());\n    assertEquals(new OffsetRange(5, 10), res.getResidualRestriction());\n  }\n']",Voluntary;Process;Element;Process;Invoker;Result;Equals;get;Range;Offset,3.4924596548080444e-09;1.6298145055770874e-09;1.4551915228366852e-09;9.313225746154785e-10;9.313225746154785e-10;3.4924596548080444e-10;2.473825588822365e-10;2.3283064365386963e-10;1.4551915228366852e-10;1.1641532182693481e-10,5,5,"[-5.8698649406433105, -5.763457298278809, -6.355625629425049, -5.465316295623779, -5.479966640472412, -0.016231883317232132]",0.9838991165161133
3,"['  @Test\n  public void testInvokeProcessElementOutputDisallowedBeforeTryClaim() throws Exception {\n    DoFn<Void, String> brokenFn =\n        new DoFn<Void, String>() {\n          @ProcessElement\n          public void process(ProcessContext c, OffsetRangeTracker tracker) {\n            c.output(""foo"");\n          }\n']",Claim;Disallowed;tracker;Invoke;new;Offset;Process;output;Range;oid,2.444721758365631e-09;1.7462298274040222e-09;6.984919309616089e-10;4.0745362639427185e-10;2.546585164964199e-10;2.3283064365386963e-10;2.3283064365386963e-10;1.1641532182693481e-10;8.731149137020111e-11;5.820766091346741e-11,5,5,"[-5.900723457336426, -5.774390697479248, -6.354467868804932, -5.44288969039917, -5.496235370635986, -0.01614133082330227]",0.983988344669342
3,"['  @Test\n  public void testInvokeProcessElementOutputDisallowedAfterFailedTryClaim() throws Exception {\n    DoFn<Void, String> brokenFn =\n        new DoFn<Void, String>() {\n          @ProcessElement\n          public void process(ProcessContext c, OffsetRangeTracker tracker) {\n            assertFalse(tracker.tryClaim(6L));\n            c.output(""foo"");\n          }\n']",foo;Invoke;Claim;Tracker;Element;Try;Context;oid;Do;new,1.6298145055770874e-09;1.178705133497715e-09;9.313225746154785e-10;8.149072527885437e-10;5.820766091346741e-10;5.820766091346741e-10;3.92901711165905e-10;3.7834979593753815e-10;2.6193447411060333e-10;2.6193447411060333e-10,5,5,"[-5.890267848968506, -5.753894329071045, -6.347170352935791, -5.4293036460876465, -5.505636692047119, -0.016270002350211143]",0.9838617444038391
3,"['  @Test\n  public void testStructuralKeyEquality() {\n    MultimapView<byte[], Integer> view =\n        InMemoryMultimapSideInputView.fromIterable(\n            ByteArrayCoder.of(),\n            ImmutableList.of(KV.of(new byte[] {0x00}, 0), KV.of(new byte[] {0x01}, 1)));\n    assertEquals(view.get(new byte[] {0x00}), ImmutableList.of(0));\n    assertEquals(view.get(new byte[] {0x01}), ImmutableList.of(1));\n    assertEquals(view.get(new byte[] {0x02}), ImmutableList.of());\n  }\n']",Side;byte;View;Array;View;Input;of;of;List;get,3.2014213502407074e-10;2.473825588822365e-10;2.0372681319713593e-10;1.7462298274040222e-10;1.7462298274040222e-10;1.7462298274040222e-10;1.3096723705530167e-10;1.3096723705530167e-10;1.1641532182693481e-10;1.0186340659856796e-10,5,5,"[-5.849636554718018, -5.675207614898682, -6.269629955291748, -5.329878330230713, -5.473514080047607, -0.01739530824124813]",0.9827550053596497
3,"['  @Test\n  public void testValueGrouping() {\n    MultimapView<String, String> view =\n        InMemoryMultimapSideInputView.fromIterable(\n            StringUtf8Coder.of(),\n            ImmutableList.of(KV.of(""A"", ""a1""), KV.of(""A"", ""a2""), KV.of(""B"", ""b1"")));\n    assertEquals(view.get(""A""), ImmutableList.of(""a1"", ""a2""));\n    assertEquals(view.get(""B""), ImmutableList.of(""b1""));\n    assertEquals(view.get(""C""), ImmutableList.of());\n  }\n']",In;oder;Ut;of;of;of;of;get;of;Value,9.313225746154785e-10;4.0745362639427185e-10;3.055902197957039e-10;2.6193447411060333e-10;2.6193447411060333e-10;2.3283064365386963e-10;2.0372681319713593e-10;1.4551915228366852e-10;1.2369127944111824e-10;1.1641532182693481e-10,5,5,"[-5.831017971038818, -5.6885223388671875, -6.254220008850098, -5.326163291931152, -5.442313194274902, -0.017587890848517418]",0.9825658798217773
3,"['  @Test\n  public void testProcessElementExceptionsWrappedAsUserCodeException() {\n    ThrowingDoFn fn = new ThrowingDoFn();\n    DoFnRunner<String, String> runner =\n        new SimpleDoFnRunner<>(\n            null,\n            fn,\n            NullSideInputReader.empty(),\n            null,\n            null,\n            Collections.emptyList(),\n            mockStepContext,\n            null,\n            Collections.emptyMap(),\n            WindowingStrategy.of(new GlobalWindows()));\n\n    thrown.expect(UserCodeException.class);\n    thrown.expectCause(is(fn.exceptionToThrow));\n\n    runner.processElement(WindowedValue.valueInGlobalWindow(""anyValue""));\n  }\n']",Exceptions;Value;Windowed;Exception;of;Strategy;User;Value;Runner;Code,1.0477378964424133e-09;4.656612873077393e-10;4.3655745685100555e-10;4.0745362639427185e-10;3.8562575355172157e-10;3.7834979593753815e-10;3.4924596548080444e-10;2.9103830456733704e-10;2.3283064365386963e-10;2.3283064365386963e-10,5,5,"[-5.85149621963501, -5.696576118469238, -6.279158115386963, -5.338603973388672, -5.479504108428955, -0.017229638993740082]",0.9829180836677551
3,"['  @Test\n  public void testOnTimerExceptionsWrappedAsUserCodeException() {\n    ThrowingDoFn fn = new ThrowingDoFn();\n    DoFnRunner<String, String> runner =\n        new SimpleDoFnRunner<>(\n            null,\n            fn,\n            NullSideInputReader.empty(),\n            null,\n            null,\n            Collections.emptyList(),\n            mockStepContext,\n            null,\n            Collections.emptyMap(),\n            WindowingStrategy.of(new GlobalWindows()));\n\n    thrown.expect(UserCodeException.class);\n    thrown.expectCause(is(fn.exceptionToThrow));\n\n    runner.onTimer(\n        ThrowingDoFn.TIMER_ID, GlobalWindow.INSTANCE, new Instant(0), TimeDomain.EVENT_TIME);\n  }\n']",IMER;Timer;on;TIME;Throwing;Strategy;Code;Timer;fn;Domain,8.149072527885437e-10;6.984919309616089e-10;5.238689482212067e-10;4.656612873077393e-10;4.3655745685100555e-10;3.637978807091713e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.2014213502407074e-10;2.3283064365386963e-10,5,5,"[-5.852461814880371, -5.6831889152526855, -6.288638114929199, -5.375792980194092, -5.5003838539123535, -0.016988703981041908]",0.9831547737121582
3,"['  @Test\n  public void testTimerSet() {\n    WindowFn<?, ?> windowFn = new GlobalWindows();\n    DoFnWithTimers<GlobalWindow> fn = new DoFnWithTimers(windowFn.windowCoder());\n    DoFnRunner<String, String> runner =\n        new SimpleDoFnRunner<>(\n            null,\n            fn,\n            NullSideInputReader.empty(),\n            null,\n            null,\n            Collections.emptyList(),\n            mockStepContext,\n            null,\n            Collections.emptyMap(),\n            WindowingStrategy.of(new GlobalWindows()));\n\n    // Setting the timer needs the current time, as it is set relative\n    Instant currentTime = new Instant(42);\n    when(mockTimerInternals.currentInputWatermarkTime()).thenReturn(currentTime);\n\n    runner.processElement(WindowedValue.valueInGlobalWindow(""anyValue""));\n\n    verify(mockTimerInternals)\n        .setTimer(\n            StateNamespaces.window(new GlobalWindows().windowCoder(), GlobalWindow.INSTANCE),\n            DoFnWithTimers.TIMER_ID,\n            currentTime.plus(DoFnWithTimers.TIMER_OFFSET),\n            TimeDomain.EVENT_TIME);\n  }\n']",it;OFFSET;window;EVENT;Instant;Global;oder;Input;IMER;Set,5.238689482212067e-10;3.7834979593753815e-10;3.637978807091713e-10;3.2014213502407074e-10;2.9103830456733704e-10;2.6193447411060333e-10;2.473825588822365e-10;2.3283064365386963e-10;2.0372681319713593e-10;2.0372681319713593e-10,5,5,"[-5.8407301902771, -5.6548943519592285, -6.290171146392822, -5.380440711975098, -5.538522243499756, -0.01694229058921337]",0.9832004308700562
3,"['  @Test\n  public void testStartBundleExceptionsWrappedAsUserCodeException() {\n    ThrowingDoFn fn = new ThrowingDoFn();\n    DoFnRunner<String, String> runner =\n        new SimpleDoFnRunner<>(\n            null,\n            fn,\n            NullSideInputReader.empty(),\n            null,\n            null,\n            Collections.emptyList(),\n            mockStepContext,\n            null,\n            Collections.emptyMap(),\n            WindowingStrategy.of(new GlobalWindows()));\n\n    thrown.expect(UserCodeException.class);\n    thrown.expectCause(is(fn.exceptionToThrow));\n\n    runner.startBundle();\n  }\n']",Exceptions;undle;As;Throw;runner;Windows;Runner;thrown;Cause;Code,7.2177499532699585e-09;1.862645149230957e-09;6.984919309616089e-10;4.3655745685100555e-10;3.4924596548080444e-10;3.4924596548080444e-10;2.9103830456733704e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.3283064365386963e-10,5,5,"[-5.866082668304443, -5.698336124420166, -6.300287246704102, -5.3865532875061035, -5.483431816101074, -0.016895992681384087]",0.9832459688186646
3,"['  @Test\n  public void testFinishBundleExceptionsWrappedAsUserCodeException() {\n    ThrowingDoFn fn = new ThrowingDoFn();\n    DoFnRunner<String, String> runner =\n        new SimpleDoFnRunner<>(\n            null,\n            fn,\n            NullSideInputReader.empty(),\n            null,\n            null,\n            Collections.emptyList(),\n            mockStepContext,\n            null,\n            Collections.emptyMap(),\n            WindowingStrategy.of(new GlobalWindows()));\n\n    thrown.expect(UserCodeException.class);\n    thrown.expectCause(is(fn.exceptionToThrow));\n\n    runner.finishBundle();\n  }\n']",Exceptions;Code;Do;Exception;Windows;finish;Throwing;Null;fn;Simple,6.51925802230835e-09;1.0477378964424133e-09;6.111804395914078e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.346940502524376e-10;2.6193447411060333e-10;2.3283064365386963e-10;2.0372681319713593e-10;2.0372681319713593e-10,5,5,"[-5.850766181945801, -5.691314697265625, -6.281275749206543, -5.345396995544434, -5.486641883850098, -0.01718253456056118]",0.9829643368721008
3,"['  @Test\n  public void testOnTimerCalled() {\n    WindowFn<?, GlobalWindow> windowFn = new GlobalWindows();\n    DoFnWithTimers<GlobalWindow> fn = new DoFnWithTimers(windowFn.windowCoder());\n    DoFnRunner<String, String> runner =\n        new SimpleDoFnRunner<>(\n            null,\n            fn,\n            NullSideInputReader.empty(),\n            null,\n            null,\n            Collections.emptyList(),\n            mockStepContext,\n            null,\n            Collections.emptyMap(),\n            WindowingStrategy.of(windowFn));\n\n    Instant currentTime = new Instant(42);\n    Duration offset = Duration.millis(37);\n\n    // Mocking is not easily compatible with annotation analysis, so we manually record\n    // the method call.\n    runner.onTimer(\n        DoFnWithTimers.TIMER_ID,\n        GlobalWindow.INSTANCE,\n        currentTime.plus(offset),\n        TimeDomain.EVENT_TIME);\n\n    assertThat(\n        fn.onTimerInvocations,\n        contains(\n            TimerData.of(\n                DoFnWithTimers.TIMER_ID,\n                StateNamespaces.window(windowFn.windowCoder(), GlobalWindow.INSTANCE),\n                currentTime.plus(offset),\n                TimeDomain.EVENT_TIME)));\n  }\n']",Invocations;oder;IMER;fn;Runner;Do;current;On;manually;Domain,1.280568540096283e-09;9.313225746154785e-10;6.548361852765083e-10;4.511093720793724e-10;3.4924596548080444e-10;3.4924596548080444e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.6193447411060333e-10,5,5,"[-5.851307392120361, -5.659882068634033, -6.312667369842529, -5.390073299407959, -5.548959255218506, -0.016765175387263298]",0.9833745956420898
3,"['  @Test\n  public void testBackwardsInTimeNoSkew() {\n    SkewingDoFn fn = new SkewingDoFn(Duration.ZERO);\n    DoFnRunner<Duration, Duration> runner =\n        new SimpleDoFnRunner<>(\n            null,\n            fn,\n            NullSideInputReader.empty(),\n            new ListOutputManager(),\n            new TupleTag<>(),\n            Collections.emptyList(),\n            mockStepContext,\n            null,\n            Collections.emptyMap(),\n            WindowingStrategy.of(new GlobalWindows()));\n\n    runner.startBundle();\n    // An element output at the current timestamp is fine.\n    runner.processElement(\n        WindowedValue.timestampedValueInGlobalWindow(Duration.ZERO, new Instant(0)));\n    thrown.expect(UserCodeException.class);\n    thrown.expectCause(isA(IllegalArgumentException.class));\n    thrown.expectMessage(""must be no earlier"");\n    thrown.expectMessage(\n        String.format(""timestamp of the current input (%s)"", new Instant(0).toString()));\n    thrown.expectMessage(\n        String.format(\n            ""the allowed skew (%s)"", PeriodFormat.getDefault().print(Duration.ZERO.toPeriod())));\n    // An element output before (current time - skew) is forbidden\n    runner.processElement(\n        WindowedValue.timestampedValueInGlobalWindow(Duration.millis(1L), new Instant(0)));\n  }\n']",forbidden;input;ERO;An;new;timestamp;process;must;runner;current,1.1641532182693481e-09;7.566995918750763e-10;5.820766091346741e-10;5.238689482212067e-10;4.94765117764473e-10;4.656612873077393e-10;3.7834979593753815e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.4924596548080444e-10,5,5,"[-5.841313362121582, -5.625711441040039, -6.2726945877075195, -5.365835189819336, -5.557159423828125, -0.017074374482035637]",0.9830705523490906
3,"['  @Test\n  public void testSkew() {\n    SkewingDoFn fn = new SkewingDoFn(Duration.standardMinutes(10L));\n    DoFnRunner<Duration, Duration> runner =\n        new SimpleDoFnRunner<>(\n            null,\n            fn,\n            NullSideInputReader.empty(),\n            new ListOutputManager(),\n            new TupleTag<>(),\n            Collections.emptyList(),\n            mockStepContext,\n            null,\n            Collections.emptyMap(),\n            WindowingStrategy.of(new GlobalWindows()));\n\n    runner.startBundle();\n    // Outputting between ""now"" and ""now - allowed skew"" succeeds.\n    runner.processElement(\n        WindowedValue.timestampedValueInGlobalWindow(Duration.standardMinutes(5L), new Instant(0)));\n    thrown.expect(UserCodeException.class);\n    thrown.expectCause(isA(IllegalArgumentException.class));\n    thrown.expectMessage(""must be no earlier"");\n    thrown.expectMessage(\n        String.format(""timestamp of the current input (%s)"", new Instant(0).toString()));\n    thrown.expectMessage(\n        String.format(\n            ""the allowed skew (%s)"",\n            PeriodFormat.getDefault().print(Duration.standardMinutes(10L).toPeriod())));\n    // Outputting before ""now - allowed skew"" fails.\n    runner.processElement(\n        WindowedValue.timestampedValueInGlobalWindow(Duration.standardHours(1L), new Instant(0)));\n  }\n']",no;skew;fails;format;input;timestamped;Period;Windowing;Outputting;between,4.802132025361061e-10;4.0745362639427185e-10;3.4924596548080444e-10;3.346940502524376e-10;2.9103830456733704e-10;2.1827872842550278e-10;2.0372681319713593e-10;2.0372681319713593e-10;1.7462298274040222e-10;1.7462298274040222e-10,5,5,"[-5.837969779968262, -5.636753082275391, -6.268510818481445, -5.344727516174316, -5.546449184417725, -0.01719565875828266]",0.9829512238502502
3,"['  @Test\n  public void testInfiniteSkew() {\n    SkewingDoFn fn = new SkewingDoFn(Duration.millis(Long.MAX_VALUE));\n    DoFnRunner<Duration, Duration> runner =\n        new SimpleDoFnRunner<>(\n            null,\n            fn,\n            NullSideInputReader.empty(),\n            new ListOutputManager(),\n            new TupleTag<>(),\n            Collections.emptyList(),\n            mockStepContext,\n            null,\n            Collections.emptyMap(),\n            WindowingStrategy.of(new GlobalWindows()));\n\n    runner.startBundle();\n    runner.processElement(\n        WindowedValue.timestampedValueInGlobalWindow(Duration.millis(1L), new Instant(0)));\n    runner.processElement(\n        WindowedValue.timestampedValueInGlobalWindow(\n            Duration.millis(1L), BoundedWindow.TIMESTAMP_MIN_VALUE.plus(Duration.millis(1))));\n    runner.processElement(\n        WindowedValue.timestampedValueInGlobalWindow(\n            // This is the maximum amount a timestamp in beam can move (from the maximum timestamp\n            // to the minimum timestamp).\n            Duration.millis(BoundedWindow.TIMESTAMP_MAX_VALUE.getMillis())\n                .minus(Duration.millis(BoundedWindow.TIMESTAMP_MIN_VALUE.getMillis())),\n            BoundedWindow.TIMESTAMP_MAX_VALUE));\n  }\n']",Mill;Skewing;timestamp;move;in;Do;IMESTAMP;inite;This;ke,6.402842700481415e-10;5.820766091346741e-10;5.820766091346741e-10;5.820766091346741e-10;5.820766091346741e-10;5.238689482212067e-10;3.637978807091713e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.2014213502407074e-10,5,5,"[-5.841087818145752, -5.6032843589782715, -6.277664661407471, -5.360878944396973, -5.5421576499938965, -0.01723163202404976]",0.982915997505188
3,"['  @Test\n  public void testProcessingTimeTimerDoesNotGc() throws Exception {\n    WindowingStrategy<?, IntervalWindow> strategy =\n        WindowingStrategy.of((WindowFn<?, IntervalWindow>) FixedWindows.of(Duration.millis(100)))\n            .withTimestampCombiner(TimestampCombiner.EARLIEST)\n            .withMode(AccumulationMode.ACCUMULATING_FIRED_PANES)\n            .withAllowedLateness(Duration.ZERO)\n            .withTrigger(\n                Repeatedly.forever(\n                    AfterProcessingTime.pastFirstElementInPane().plusDelayOf(Duration.millis(10))));\n\n    ReduceFnTester<Integer, Integer, IntervalWindow> tester =\n        ReduceFnTester.combining(strategy, Sum.ofIntegers(), VarIntCoder.of());\n\n    tester.advanceProcessingTime(new Instant(5000));\n    injectElement(tester, 2); // processing timer @ 5000 + 10; EOW timer @ 100\n    injectElement(tester, 5);\n\n    tester.advanceProcessingTime(new Instant(10000));\n\n    tester.assertHasOnlyGlobalAndStateFor(new IntervalWindow(new Instant(0), new Instant(100)));\n\n    assertThat(\n        tester.extractOutput(),\n        contains(\n            isSingleWindowedValue(\n                equalTo(7), 2, 0, 100, PaneInfo.createPane(true, false, Timing.EARLY, 0, 0))));\n  }\n']",Element;ANES;Duration;forever;Fixed;advance;Windowed;ester;Duration;Instant,1.3969838619232178e-09;1.1641532182693481e-09;9.313225746154785e-10;7.566995918750763e-10;6.984919309616089e-10;6.402842700481415e-10;6.257323548197746e-10;5.820766091346741e-10;5.238689482212067e-10;5.238689482212067e-10,5,5,"[-5.834485054016113, -5.637932777404785, -6.310215950012207, -5.407597541809082, -5.547760963439941, -0.016822028905153275]",0.9833186864852905
3,"['  @Test\n  public void testOnElementBufferingDiscarding() throws Exception {\n    // Test basic execution of a trigger using a non-combining window set and discarding mode.\n    MetricsContainerImpl container = new MetricsContainerImpl(""any"");\n    MetricsEnvironment.setCurrentContainer(container);\n    ReduceFnTester<Integer, Iterable<Integer>, IntervalWindow> tester =\n        ReduceFnTester.nonCombining(\n            FixedWindows.of(Duration.millis(10)),\n            mockTriggerStateMachine,\n            AccumulationMode.DISCARDING_FIRED_PANES,\n            Duration.millis(100),\n            ClosingBehavior.FIRE_IF_NON_EMPTY);\n\n    // Pane of {1, 2}\n    injectElement(tester, 1);\n    when(mockTriggerStateMachine.shouldFire(anyTriggerContext())).thenReturn(true);\n    injectElement(tester, 2);\n    assertThat(\n        tester.extractOutput(),\n        contains(isSingleWindowedValue(containsInAnyOrder(1, 2), 1, 0, 10)));\n\n    // Pane of just 3, and finish\n    when(mockTriggerStateMachine.shouldFire(anyTriggerContext())).thenReturn(true);\n    triggerShouldFinish(mockTriggerStateMachine);\n    injectElement(tester, 3);\n    assertThat(\n        tester.extractOutput(), contains(isSingleWindowedValue(containsInAnyOrder(3), 3, 0, 10)));\n    assertTrue(tester.isMarkedFinished(firstWindow));\n    tester.assertHasOnlyGlobalAndFinishedSetsFor(firstWindow);\n\n    // This element shouldn\'t be seen, because the trigger has finished\n    injectElement(tester, 4);\n\n    long droppedElements =\n        container\n            .getCounter(\n                MetricName.named(ReduceFnRunner.class, ReduceFnRunner.DROPPED_DUE_TO_CLOSED_WINDOW))\n            .getCumulative();\n    assertEquals(1, droppedElements);\n  }\n']",basic;non;ets;mill;Mode;set;Container;Duration;Discarding;should,9.313225746154785e-10;8.149072527885437e-10;5.820766091346741e-10;5.238689482212067e-10;5.238689482212067e-10;5.238689482212067e-10;4.94765117764473e-10;4.656612873077393e-10;4.656612873077393e-10;4.3655745685100555e-10,5,5,"[-5.872198581695557, -5.657985210418701, -6.378284454345703, -5.444509983062744, -5.597165107727051, -0.01616244576871395]",0.9839674830436707
3,"[""  @Test\n  public void testOnElementBufferingAccumulating() throws Exception {\n    // Test basic execution of a trigger using a non-combining window set and accumulating mode.\n    ReduceFnTester<Integer, Iterable<Integer>, IntervalWindow> tester =\n        ReduceFnTester.nonCombining(\n            FixedWindows.of(Duration.millis(10)),\n            mockTriggerStateMachine,\n            AccumulationMode.ACCUMULATING_FIRED_PANES,\n            Duration.millis(100),\n            ClosingBehavior.FIRE_IF_NON_EMPTY);\n\n    injectElement(tester, 1);\n\n    // Fires {1, 2}\n    when(mockTriggerStateMachine.shouldFire(anyTriggerContext())).thenReturn(true);\n    injectElement(tester, 2);\n\n    // Fires {1, 2, 3} because we are in accumulating mode\n    when(mockTriggerStateMachine.shouldFire(anyTriggerContext())).thenReturn(true);\n    triggerShouldFinish(mockTriggerStateMachine);\n    injectElement(tester, 3);\n\n    // This element shouldn't be seen, because the trigger has finished\n    injectElement(tester, 4);\n\n    assertThat(\n        tester.extractOutput(),\n        contains(\n            isSingleWindowedValue(containsInAnyOrder(1, 2), 1, 0, 10),\n            isSingleWindowedValue(containsInAnyOrder(1, 2, 3), 3, 0, 10)));\n    assertTrue(tester.isMarkedFinished(firstWindow));\n    tester.assertHasOnlyGlobalAndFinishedSetsFor(firstWindow);\n  }\n""]",accumulating;Combining;accumulating;IRED;IF;non;Behavior;Duration;ester;Duration,7.566995918750763e-10;6.984919309616089e-10;6.402842700481415e-10;5.820766091346741e-10;5.820766091346741e-10;5.820766091346741e-10;5.529727786779404e-10;5.238689482212067e-10;3.7834979593753815e-10;2.9103830456733704e-10,5,5,"[-5.873512268066406, -5.674063205718994, -6.378381729125977, -5.437738418579102, -5.6008405685424805, -0.016117988154292107]",0.9840112328529358
3,"['  @Test\n  public void testSessionEowAndGcTogether() throws Exception {\n    ReduceFnTester<Integer, Iterable<Integer>, IntervalWindow> tester =\n        ReduceFnTester.nonCombining(\n            Sessions.withGapDuration(Duration.millis(10)),\n            DefaultTriggerStateMachine.of(),\n            AccumulationMode.ACCUMULATING_FIRED_PANES,\n            Duration.millis(50),\n            ClosingBehavior.FIRE_ALWAYS);\n\n    tester.setAutoAdvanceOutputWatermark(true);\n\n    tester.advanceInputWatermark(new Instant(0));\n    injectElement(tester, 1);\n    tester.advanceInputWatermark(new Instant(100));\n\n    assertThat(\n        tester.extractOutput(),\n        contains(\n            isSingleWindowedValue(\n                contains(1), 1, 1, 11, PaneInfo.createPane(true, true, Timing.ON_TIME))));\n  }\n']",Accumulation;Session;Instant;Instant;Timing;Window;mill;Duration;Reduce;ALWAYS,1.0913936421275139e-09;6.984919309616089e-10;6.984919309616089e-10;6.984919309616089e-10;5.529727786779404e-10;3.4924596548080444e-10;3.4924596548080444e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.764863893389702e-10,5,5,"[-5.850250244140625, -5.653966426849365, -6.304471492767334, -5.3915696144104, -5.522724628448486, -0.016902673989534378]",0.9832393527030945
3,"['  @Test\n  public void testFixedWindowsEowAndGcTogether() throws Exception {\n    ReduceFnTester<Integer, Iterable<Integer>, IntervalWindow> tester =\n        ReduceFnTester.nonCombining(\n            FixedWindows.of(Duration.millis(10)),\n            DefaultTriggerStateMachine.of(),\n            AccumulationMode.ACCUMULATING_FIRED_PANES,\n            Duration.millis(50),\n            ClosingBehavior.FIRE_ALWAYS);\n\n    tester.setAutoAdvanceOutputWatermark(true);\n\n    tester.advanceInputWatermark(new Instant(0));\n    injectElement(tester, 1);\n    tester.advanceInputWatermark(new Instant(100));\n\n    assertThat(\n        tester.extractOutput(),\n        contains(\n            isSingleWindowedValue(\n                contains(1), 1, 0, 10, PaneInfo.createPane(true, true, Timing.ON_TIME))));\n  }\n']",Interval;Together;FIRE;IRED;ane;Combining;Timing;ACCUMULATING;ALWAYS;tester,8.731149137020111e-10;5.820766091346741e-10;5.238689482212067e-10;5.238689482212067e-10;5.238689482212067e-10;4.656612873077393e-10;3.92901711165905e-10;3.346940502524376e-10;3.1650415621697903e-10;3.055902197957039e-10,5,5,"[-5.853056907653809, -5.643719673156738, -6.30225133895874, -5.390372276306152, -5.525116920471191, -0.01693127304315567]",0.9832113981246948
3,"['  @Test\n  public void testFixedWindowsEowAndGcTogetherFireIfNonEmpty() throws Exception {\n    ReduceFnTester<Integer, Iterable<Integer>, IntervalWindow> tester =\n        ReduceFnTester.nonCombining(\n            FixedWindows.of(Duration.millis(10)),\n            DefaultTriggerStateMachine.of(),\n            AccumulationMode.ACCUMULATING_FIRED_PANES,\n            Duration.millis(50),\n            ClosingBehavior.FIRE_IF_NON_EMPTY);\n\n    tester.setAutoAdvanceOutputWatermark(true);\n\n    tester.advanceInputWatermark(new Instant(0));\n    injectElement(tester, 1);\n    tester.advanceInputWatermark(new Instant(100));\n\n    List<WindowedValue<Iterable<Integer>>> output = tester.extractOutput();\n    assertThat(\n        output,\n        contains(\n            isSingleWindowedValue(\n                contains(1), 1, 0, 10, PaneInfo.createPane(true, true, Timing.ON_TIME))));\n  }\n']",Duration;Together;Window;Fire;Machine;Windows;mill;ester;Instant;Empty,1.280568540096283e-09;5.820766091346741e-10;4.656612873077393e-10;4.656612873077393e-10;4.0745362639427185e-10;3.4924596548080444e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.3283064365386963e-10,5,5,"[-5.862753868103027, -5.6536478996276855, -6.320009231567383, -5.395034313201904, -5.5381059646606445, -0.01676083728671074]",0.9833789467811584
